parameter,value,repetition,seed,n_jobs,m_machines,budget_multiplier,ceiling_runtime,ceiling_nodes,ceiling_pruned_bound,ceiling_pruning_rate,ceiling_makespan,ceiling_status,maxlpt_runtime,maxlpt_nodes,maxlpt_pruned_bound,maxlpt_pruning_rate,maxlpt_makespan,maxlpt_status,match_makespan,node_reduction_pct,speedup
budget,4.6,1,46001,8,4,4.6,0.03699922561645508,497,493,0.9919517102615694,646.0,success,0.047998905181884766,286,284,0.993006993006993,646.0,success,True,42.45472837022133,0.7708347820903826
budget,4.6,2,46002,8,4,4.6,6.719756603240967,21681,18422,0.8496840551635072,256.0,success,0.5060324668884277,422,204,0.4834123222748815,256.0,success,True,98.0535953138693,13.27929933934964
budget,4.6,3,46003,8,4,4.6,6.8805975914001465,58994,54273,0.9199749127029867,201.0,success,0.18051767349243164,350,306,0.8742857142857143,201.0,success,True,99.40671932738923,38.11592216032311
budget,4.6,4,46004,8,4,4.6,0.971118688583374,21148,20663,0.9770663892566673,299.0,success,0.21300101280212402,4230,4148,0.9806146572104019,299.0,success,True,79.99810856818613,4.55922099058531
budget,4.8,0,48000,8,4,4.8,0.19700098037719727,3689,3227,0.8747628083491461,325.0,success,0.03800177574157715,129,126,0.9767441860465116,325.0,success,True,96.50311737598265,5.183994077457322
budget,4.8,1,48001,8,4,4.8,0.022998332977294922,156,155,0.9935897435897436,741.0,success,0.061000823974609375,154,154,1.0,741.0,success,True,1.2820512820512775,0.37701675942717777
budget,4.8,2,48002,8,4,4.8,0.04699850082397461,683,665,0.9736456808199122,476.0,success,0.048998355865478516,58,58,1.0,476.0,success,True,91.50805270863836,0.9591852623178956
budget,4.8,3,48003,8,4,4.8,30.031619548797607,218257,211005,0.9667731160970782,399.0,success,24.043654680252075,95466,91719,0.960750424234806,399.0,success,True,56.259822136288875,1.2490455360542032
budget,4.8,4,48004,8,4,4.8,146.28363847732544,435982,393019,0.9014569408828805,208.0,success,109.94964861869812,62904,52061,0.8276262240874984,208.0,success,True,85.57188140794804,1.3304602635396539
budget,5.0,0,50000,8,4,5.0,0.9630181789398193,8326,8127,0.9760989670910402,396.0,success,0.41402459144592285,1582,1537,0.9715549936788875,396.0,success,True,80.99927936584194,2.3259927039034403
budget,5.0,1,50001,8,4,5.0,0.048001766204833984,715,698,0.9762237762237762,442.0,success,0.06499958038330078,258,254,0.9844961240310077,442.0,success,True,63.91608391608392,0.7384934782927652
budget,5.0,2,50002,8,4,5.0,4.40794038772583,4012,3441,0.8576769690927218,360.0,success,3.470411777496338,872,621,0.7121559633027523,360.0,success,True,78.26520438683949,1.2701490976687078
budget,5.0,3,50003,8,4,5.0,6.164425849914551,61115,57590,0.9423218522457661,352.0,success,2.0450472831726074,8621,7916,0.9182229439740169,352.0,success,True,85.89380675775178,3.0143194735093353
budget,5.0,4,50004,8,4,5.0,3.639408826828003,58848,56856,0.9661500815660685,352.0,success,0.15799951553344727,2168,2068,0.9538745387453874,352.0,success,True,96.31593257205002,23.034303709985544
budget,5.2,0,52000,8,4,5.2,0.0384979248046875,517,510,0.9864603481624759,740.0,success,0.051000356674194336,27,27,1.0,740.0,success,True,94.77756286266926,0.754855991510488
budget,5.2,1,52001,8,4,5.2,0.0670008659362793,488,377,0.7725409836065574,450.0,success,0.0690004825592041,196,153,0.7806122448979592,450.0,success,True,59.83606557377049,0.9710202516162247
budget,5.2,2,52002,8,4,5.2,0.06524968147277832,293,230,0.7849829351535836,731.0,success,0.09400010108947754,253,205,0.8102766798418972,731.0,success,True,13.651877133105806,0.6941448010855643
budget,5.2,3,52003,8,4,5.2,0.07699966430664062,1259,1244,0.9880857823669579,500.0,success,0.10399937629699707,938,927,0.988272921108742,500.0,success,True,25.496425734710083,0.7403858277644686
budget,5.2,4,52004,8,4,5.2,1.120316982269287,12735,11791,0.925873576756969,338.0,success,0.2716193199157715,1638,1533,0.9358974358974359,338.0,success,True,87.13780918727916,4.12458503547058
budget,5.4,0,54000,8,4,5.4,2.0136196613311768,29827,28974,0.9714017500921983,420.0,success,0.06975865364074707,22,22,1.0,420.0,success,True,99.92624132497401,28.86551784243427
budget,5.4,1,54001,8,4,5.4,0.5007493495941162,3352,3272,0.9761336515513126,558.0,success,0.10750889778137207,383,371,0.9686684073107049,558.0,success,True,88.57398568019093,4.6577479625214835
