parameter,value,repetition,seed,n_jobs,m_machines,budget_multiplier,ceiling_runtime,ceiling_nodes,ceiling_pruned_bound,ceiling_pruning_rate,ceiling_makespan,ceiling_status,ceiling_leaf_timeout,ceiling_leaf_nodes,maxlpt_runtime,maxlpt_nodes,maxlpt_pruned_bound,maxlpt_pruning_rate,maxlpt_makespan,maxlpt_status,maxlpt_leaf_timeout,maxlpt_leaf_nodes,match_makespan,node_reduction_pct,speedup
budget,12.0,0,120000,8,4,12.0,32.15660333633423,520160,513483,0.9871635650569056,585.0,success,False,27,3.563079357147217,53919,51976,0.963964465216343,585.0,success,False,27,True,89.63415103045217,9.024947275404061
budget,12.0,1,120001,8,4,12.0,0.08900666236877441,0,0,0.0,1220.0,success,False,0,0.31754231452941895,0,0,0.0,1220.0,success,False,0,True,,
budget,12.0,2,120002,8,4,12.0,6.756572246551514,67432,66589,0.987498517024558,897.0,success,False,59,3.661740779876709,9698,9308,0.9597855227882037,897.0,success,False,54,True,85.61810416419505,1.8451803807857223
budget,12.0,3,120003,8,4,12.0,0.06501102447509766,0,0,0.0,1040.0,success,False,0,0.26904797554016113,0,0,0.0,1040.0,success,False,0,True,,
budget,12.0,4,120004,8,4,12.0,0.07400798797607422,0,0,0.0,1062.0,success,False,0,0.3775496482849121,0,0,0.0,1062.0,success,False,0,True,,
budget,12.5,0,125000,8,4,12.5,0.09101080894470215,0,0,0.0,969.0,success,False,0,0.34505319595336914,0,0,0.0,969.0,success,False,0,True,,
budget,12.5,1,125001,8,4,12.5,0.11101269721984863,0,0,0.0,1400.0,success,False,0,0.465559720993042,0,0,0.0,1400.0,success,False,0,True,,
budget,12.5,2,125002,8,4,12.5,0.07300829887390137,0,0,0.0,1240.0,success,False,0,0.28605175018310547,0,0,0.0,1240.0,success,False,0,True,,
budget,12.5,3,125003,8,4,12.5,0.09101223945617676,0,0,0.0,1728.0,success,False,0,0.3290445804595947,0,0,0.0,1728.0,success,False,0,True,,
budget,12.5,4,125004,8,4,12.5,0.09501218795776367,0,0,0.0,918.0,success,False,0,0.384601354598999,0,0,0.0,918.0,success,False,0,True,,
budget,13.0,0,130000,8,4,13.0,0.12601256370544434,0,0,0.0,1456.0,success,False,0,0.44356679916381836,0,0,0.0,1456.0,success,False,0,True,,
budget,13.0,1,130001,8,4,13.0,0.09601187705993652,0,0,0.0,832.0,success,False,0,0.34905052185058594,0,0,0.0,832.0,success,False,0,True,,
budget,13.0,2,130002,8,4,13.0,0.1030123233795166,0,0,0.0,816.0,success,False,0,0.3555452823638916,0,0,0.0,816.0,success,False,0,True,,
budget,13.0,3,130003,8,4,13.0,0.08500909805297852,0,0,0.0,930.0,success,False,0,0.33354973793029785,0,0,0.0,930.0,success,False,0,True,,
budget,13.0,4,130004,8,4,13.0,0.11701250076293945,0,0,0.0,2240.0,success,False,0,0.4835662841796875,0,0,0.0,2240.0,success,False,0,True,,
budget,13.5,0,135000,8,4,13.5,0.10801315307617188,0,0,0.0,729.0,success,False,0,0.44798851013183594,0,0,0.0,729.0,success,False,0,True,,
budget,13.5,1,135001,8,4,13.5,0.14401507377624512,0,0,0.0,1476.0,success,False,0,0.4825611114501953,0,0,0.0,1476.0,success,False,0,True,,
budget,13.5,2,135002,8,4,13.5,0.07800889015197754,0,0,0.0,684.0,success,False,0,0.30405187606811523,0,0,0.0,684.0,success,False,0,True,,
budget,13.5,3,135003,8,4,13.5,0.08600854873657227,0,0,0.0,407.0,success,False,0,0.3255488872528076,0,0,0.0,407.0,success,False,0,True,,
budget,13.5,4,135004,8,4,13.5,0.13501453399658203,0,0,0.0,1188.0,success,False,0,0.5520796775817871,0,0,0.0,1188.0,success,False,0,True,,
budget,14.0,0,140000,8,4,14.0,0.06300830841064453,0,0,0.0,1100.0,success,False,0,0.23853445053100586,0,0,0.0,1100.0,success,False,0,True,,
budget,14.0,1,140001,8,4,14.0,0.09501099586486816,0,0,0.0,1178.0,success,False,0,0.4115757942199707,0,0,0.0,1178.0,success,False,0,True,,
budget,14.0,2,140002,8,4,14.0,343.1363580226898,5873525,5794801,0.9865968051553369,552.0,success,False,136,35.02245306968689,488122,475505,0.974151953814825,552.0,success,False,120,True,91.68945394801248,9.797610616821295
budget,14.0,3,140003,8,4,14.0,0.12101340293884277,0,0,0.0,1800.0,success,False,0,0.5190765857696533,0,0,0.0,1800.0,success,False,0,True,,
budget,14.0,4,140004,8,4,14.0,0.09701156616210938,0,0,0.0,490.0,success,False,0,0.34855055809020996,0,0,0.0,490.0,success,False,0,True,,
budget,14.5,0,145000,8,4,14.5,0.12052083015441895,0,0,0.0,1200.0,success,False,0,0.36855220794677734,0,0,0.0,1200.0,success,False,0,True,,
budget,14.5,1,145001,8,4,14.5,0.10301017761230469,0,0,0.0,976.0,success,False,0,0.43155384063720703,0,0,0.0,976.0,success,False,0,True,,
budget,14.5,2,145002,8,4,14.5,0.11952424049377441,0,0,0.0,2400.0,success,False,0,0.47556114196777344,0,0,0.0,2400.0,success,False,0,True,,
budget,14.5,3,145003,8,4,14.5,0.1070106029510498,0,0,0.0,1695.0,success,False,0,0.4008185863494873,0,0,0.0,1695.0,success,False,0,True,,
budget,14.5,4,145004,8,4,14.5,0.1010138988494873,0,0,0.0,1220.0,success,False,0,0.3735489845275879,0,0,0.0,1220.0,success,False,0,True,,
budget,15.0,0,150000,8,4,15.0,0.13401579856872559,0,0,0.0,1443.0,success,False,0,0.5090780258178711,0,0,0.0,1443.0,success,False,0,True,,
budget,15.0,1,150001,8,4,15.0,0.13501501083374023,0,0,0.0,1320.0,success,False,0,0.5035686492919922,0,0,0.0,1320.0,success,False,0,True,,
budget,15.0,2,150002,8,4,15.0,0.10952448844909668,0,0,0.0,528.0,success,False,0,0.43355607986450195,0,0,0.0,528.0,success,False,0,True,,
budget,15.0,3,150003,8,4,15.0,0.09801149368286133,0,0,0.0,1178.0,success,False,0,0.35854291915893555,0,0,0.0,1178.0,success,False,0,True,,
budget,15.0,4,150004,8,4,15.0,300.0664963722229,5305294,5228519,0.9855286059547312,624.0,success,False,80,39.52813720703125,612687,592608,0.9672279646866997,624.0,success,False,75,True,88.45140344719822,7.591212679732532
budget,15.5,0,155000,8,4,15.5,0.24814891815185547,0,0,0.0,1870.0,success,False,0,0.8656229972839355,0,0,0.0,1870.0,success,False,0,True,,
budget,15.5,1,155001,8,4,15.5,0.138016939163208,0,0,0.0,1071.0,success,False,0,0.5606014728546143,0,0,0.0,1071.0,success,False,0,True,,
budget,15.5,2,155002,8,4,15.5,0.16601848602294922,0,0,0.0,1056.0,success,False,0,0.4631657600402832,0,0,0.0,1056.0,success,False,0,True,,
budget,15.5,3,155003,8,4,15.5,1.4551944732666016,9512,9409,0.9891715727502103,1923.0,success,False,10,1.8127553462982178,5389,5320,0.9871961402857673,1923.0,success,False,10,True,43.34524810765349,0.8027528238922135
budget,15.5,4,155004,8,4,15.5,0.09901213645935059,0,0,0.0,1368.0,success,False,0,0.37955307960510254,0,0,0.0,1368.0,success,False,0,True,,
budget,16.0,0,160000,8,4,16.0,0.1360185146331787,0,0,0.0,1026.0,success,False,0,0.516075849533081,0,0,0.0,1026.0,success,False,0,True,,
budget,16.0,1,160001,8,4,16.0,0.15601730346679688,0,0,0.0,1311.0,success,False,0,0.6500921249389648,0,0,0.0,1311.0,success,False,0,True,,
budget,16.0,2,160002,8,4,16.0,0.20921111106872559,0,0,0.0,2680.0,success,False,0,0.8481149673461914,0,0,0.0,2680.0,success,False,0,True,,
budget,16.0,3,160003,8,4,16.0,0.16702055931091309,0,0,0.0,1736.0,success,False,0,0.5991463661193848,0,0,0.0,1736.0,success,False,0,True,,
budget,16.0,4,160004,8,4,16.0,0.1675255298614502,0,0,0.0,2160.0,success,False,0,0.6535825729370117,0,0,0.0,2160.0,success,False,0,True,,
budget,16.5,0,165000,8,4,16.5,0.17002034187316895,0,0,0.0,2090.0,success,False,0,0.8066575527191162,0,0,0.0,2090.0,success,False,0,True,,
budget,16.5,1,165001,8,4,16.5,0.14601969718933105,0,0,0.0,960.0,success,False,0,0.5860846042633057,0,0,0.0,960.0,success,False,0,True,,
budget,16.5,2,165002,8,4,16.5,0.18001890182495117,0,0,0.0,1062.0,success,False,0,0.6615941524505615,0,0,0.0,1062.0,success,False,0,True,,
budget,16.5,3,165003,8,4,16.5,0.14201903343200684,0,0,0.0,1116.0,success,False,0,0.6690948009490967,0,0,0.0,1116.0,success,False,0,True,,
budget,16.5,4,165004,8,4,16.5,0.11201286315917969,0,0,0.0,1120.0,success,False,0,0.47956418991088867,0,0,0.0,1120.0,success,False,0,True,,
budget,17.0,0,170000,8,4,17.0,0.1795353889465332,0,0,0.0,940.0,success,False,0,0.7675962448120117,0,0,0.0,940.0,success,False,0,True,,
budget,17.0,1,170001,8,4,17.0,0.13201332092285156,0,0,0.0,1573.0,success,False,0,0.4917421340942383,0,0,0.0,1573.0,success,False,0,True,,
